state,unique_name,facility_name
UTAH,"Live for Life Cypress, LLC","Live for Life Cypress, LLC"
UTAH,"Live for Life Sequoia, LLC","Live for Life Sequoia, LLC"
UTAH,Live Strong House,Live Strong House
UTAH,Logan River Academy,Logan River Academy
UTAH,Magellan Academy,Magellan Academy
UTAH,Makana Leadership Academy,Makana Leadership Academy
UTAH,"Maple Lake Academy, LLC – Boys’ Home","Maple Lake Academy, LLC – Boys’ Home"
UTAH,"Maple Lake Academy, LLC – Girls’ Home","Maple Lake Academy, LLC – Girls’ Home"
UTAH,"Maple Rise Properties, LLC – Logan River","Maple Rise Properties, LLC – Logan River"
UTAH,Maximum Life Skills Academy,Maximum Life Skills Academy
UTAH,Meridian Mentoring – Boys Home,Meridian Mentoring – Boys Home
UTAH,Mill Creek Youth Center,Mill Creek Youth Center
UTAH,Monuments Academy LLC,Monuments Academy LLC
UTAH,Mount Pleasant Academy,Mount Pleasant Academy
UTAH,Mountain Springs Preparatory Academy,Mountain Springs Preparatory Academy
UTAH,Navajo Pines,Navajo Pines
UTAH,New Beginnings Behavioral Treatment Agency,New Beginnings Behavioral Treatment Agency
UTAH,New Beginnings Behavioral Health,New Beginnings Behavioral Health
UTAH,New Focus Academy,New Focus Academy
UTAH,New Haven,New Haven
UTAH,New Haven – Saratoga Springs Academy,New Haven – Saratoga Springs Academy
UTAH,Newport Academy,Newport Academy
UTAH,"North Star Center, LLC – North Star Treatment Center","North Star Center, LLC – North Star Treatment Center"
UTAH,Northstar Expeditions,Northstar Expeditions
UTAH,Novo Ranch,Novo Ranch
UTAH,Oakley School,Oakley School
UTAH,Oasis Academy,Oasis Academy
UTAH,Oasis Ascent,Oasis Ascent
UTAH,Odyssey House of Utah,Odyssey House of Utah
UTAH,Old West Academy,Old West Academy
UTAH,Olympus Academy,Olympus Academy
UTAH,Olympus View Hospital RTC,Olympus View Hospital RTC
UTAH,"Outback Therapeutic Journeys, LLC","Outback Therapeutic Journeys, LLC"
UTAH,"Oxbow Academy, LLC – Oxbow Academy East","Oxbow Academy, LLC – Oxbow Academy East"
UTAH,"Oxbow Academy, LLC – Oxbow Academy West","Oxbow Academy, LLC – Oxbow Academy West"
UTAH,Oxbow Academy – Oxbow Evaluation Center,Oxbow Academy – Oxbow Evaluation Center
UTAH,Painted Hills Academy,Painted Hills Academy
UTAH,Parents Helping Parents,Parents Helping Parents
UTAH,Passages to Recovery,Passages to Recovery
UTAH,Pine Creek Ranch,Pine Creek Ranch
UTAH,Pine Ridge Academy,Pine Ridge Academy
UTAH,Pine Ridge Behavioral Treatment,Pine Ridge Behavioral Treatment
UTAH,Proctor Advocate,Proctor Advocate
UTAH,Provo Canyon Boy’s Transition,Provo Canyon Boy’s Transition
UTAH,Provo Canyon Residential Services of Utah II,Provo Canyon Residential Services of Utah II
UTAH,Provo Canyon School,Provo Canyon School
UTAH,RedCliff Ascent Wilderness Program,RedCliff Ascent Wilderness Program
UTAH,"Red Circle Lodge, Inc","Red Circle Lodge, Inc"
UTAH,Red Fern Ranch,Red Fern Ranch
UTAH,Red Rock Canyon School,Red Rock Canyon School
UTAH,"Renewed Hope Ranch, LLC","Renewed Hope Ranch, LLC"
UTAH,ROOTS Transition,ROOTS Transition
UTAH,Salt Lake Valley Youth Center,Salt Lake Valley Youth Center
UTAH,Second Chances in Southern Utah,Second Chances in Southern Utah
UTAH,Second Nature Therapeutic Program,Second Nature Therapeutic Program
UTAH,Seneca Wilderness Therapy,Seneca Wilderness Therapy
UTAH,Sequoia Wilderness Institute,Sequoia Wilderness Institute
UTAH,Silverado Academy,Silverado Academy
UTAH,Skyline Journey,Skyline Journey
UTAH,Slate Canyon Youth Center,Slate Canyon Youth Center
UTAH,"Solacium Sunrise, LLC – Sunrise RTC","Solacium Sunrise, LLC – Sunrise RTC"
UTAH,"Solacium Sunrise, LLC – Sunrise RTC – The Fields","Solacium Sunrise, LLC – Sunrise RTC – The Fields"
UTAH,Solstice West,Solstice West
UTAH,Sorenson’s Ranch School,Sorenson’s Ranch School
UTAH,Southwest Utah Youth Center,Southwest Utah Youth Center
UTAH,Spirit Lake Ranch,Spirit Lake Ranch
UTAH,Split Mountain Youth Center,Split Mountain Youth Center
UTAH,Star Guides Wilderness Therapy,Star Guides Wilderness Therapy
UTAH,Straight Path Youth,Straight Path Youth
UTAH,Stillwater Academy – Brown House,Stillwater Academy – Brown House
UTAH,Stillwater Academy – Taylor House,Stillwater Academy – Taylor House
UTAH,Summit Quest,Summit Quest
UTAH,"Sundance Canyon Academy, Inc – Sundance Canyon Treatment","Sundance Canyon Academy, Inc – Sundance Canyon Treatment"
UTAH,SunHawk Academy,SunHawk Academy
UTAH,Synergy Youth Treatment,Synergy Youth Treatment
UTAH,Teen Challenge of the Rocky Mountains – 180 Ministries for Girls,Teen Challenge of the Rocky Mountains – 180 Ministries for Girls
UTAH,Teen Discovery Home,Teen Discovery Home
UTAH,Telos Academy,Telos Academy
UTAH,The Country Place of Utah,The Country Place of Utah
UTAH,The Journey: Homestead,The Journey: Homestead
UTAH,The Journey: New Vision Ranch,The Journey: New Vision Ranch
UTAH,"Three Points Center, LLC","Three Points Center, LLC"
UTAH,ThreePeaks Ascent RTC,ThreePeaks Ascent RTC
UTAH,Timpanogos Shadows,Timpanogos Shadows
UTAH,Timpview,Timpview
UTAH,Top Flight Academy,Top Flight Academy
UTAH,Triumph Youth Services/Triumph Academy – Alpine,Triumph Youth Services/Triumph Academy – Alpine
UTAH,True North Academy,True North Academy
UTAH,Turn About Ranch – Barn,Turn About Ranch – Barn
UTAH,Turn-About Ranch,Turn-About Ranch
UTAH,Turn About Ranch – Lodge,Turn About Ranch – Lodge
UTAH,"Turning Point Family Care, Inc. – Turning Point Family Care, Inc. Residential Treatment","Turning Point Family Care, Inc. – Turning Point Family Care, Inc. Residential Treatment"
UTAH,Turning Point in Granita Park,Turning Point in Granita Park
UTAH,UHS of Provo Canyon Springville Campus,UHS of Provo Canyon Springville Campus
UTAH,UHS of Provo Canyon – Provo Canyon Residential Services of Utah II,UHS of Provo Canyon – Provo Canyon Residential Services of Utah II
UTAH,"Uinta Academy RTC, LLC – Uinta Academy, RTC Achievement","Uinta Academy RTC, LLC – Uinta Academy, RTC Achievement"
UTAH,"Uinta Academy RTC, LLC – Uinta Academy RTC East","Uinta Academy RTC, LLC – Uinta Academy RTC East"
UTAH,"Uinta Academy RTC, LLC – Uinta Academy RTC West","Uinta Academy RTC, LLC – Uinta Academy RTC West"
UTAH,University of Utah Neuropsychiatric Institute – Youth Residential Treatment,University of Utah Neuropsychiatric Institute – Youth Residential Treatment
UTAH,Utah Youth Village,Utah Youth Village
UTAH,Vantage Point,Vantage Point
UTAH,Viewpoint Center,Viewpoint Center
UTAH,Vila Nova – Boys,Vila Nova – Boys
UTAH,Vila Real – Girls,Vila Real – Girls
UTAH,Vista at Dimple Dell Canyon,Vista at Dimple Dell Canyon
UTAH,Vista Magna,Vista Magna
UTAH,Vision Quest Academy,Vision Quest Academy
UTAH,Vive Adolescent Care,Vive Adolescent Care
UTAH,Voyage RTC,Voyage RTC
UTAH,Walkabout Therapeutic Expeditions,Walkabout Therapeutic Expeditions
UTAH,Washington County Youth Center,Washington County Youth Center
UTAH,Waterfall Canyon Academy – Oakgrove – Girls Program,Waterfall Canyon Academy – Oakgrove – Girls Program
UTAH,Waterfall Canyon Academy – Oakgrove – North Campus,Waterfall Canyon Academy – Oakgrove – North Campus
UTAH,Waterfall Canyon Academy – Oakgrove – South Campus,Waterfall Canyon Academy – Oakgrove – South Campus
UTAH,WayPoint Academy,WayPoint Academy
UTAH,Weber Valley Youth Center,Weber Valley Youth Center
UTAH,West Ridge Academy,West Ridge Academy
UTAH,Western Youth,Western Youth
UTAH,White River Academy,White River Academy
UTAH,Whitmore Academy,Whitmore Academy
UTAH,Who Am I Discovery,Who Am I Discovery
UTAH,Wilderness Quest,Wilderness Quest
UTAH,Wildflower Mountain Ranch,Wildflower Mountain Ranch
UTAH,Willard Peak Residential Treatment Center,Willard Peak Residential Treatment Center
UTAH,Willow Creek School,Willow Creek School
UTAH,Wingate Wilderness Therapy,Wingate Wilderness Therapy
UTAH,Yes Families,Yes Families
UTAH,Young Women’s Empowerment Center House #1,Young Women’s Empowerment Center House #1
UTAH,Youth Care of Utah,Youth Care of Utah
UTAH,Youth Care of Utah – Brighton House,Youth Care of Utah – Brighton House
UTAH,Youth Foundation Success Academy,Youth Foundation Success Academy
UTAH,Youth Health Associates – Eagle Academy,Youth Health Associates – Eagle Academy
UTAH,Youth Health Associates Inc – Cedar Valley Ranch,Youth Health Associates Inc – Cedar Valley Ranch
UTAH,Youth Health Associates Inc – Manti Academy,Youth Health Associates Inc – Manti Academy
UTAH,Youth Health Associates – Lakeside Academy,Youth Health Associates – Lakeside Academy
UTAH,Youth Health Associates – Lakeview RTC,Youth Health Associates – Lakeview RTC
VERMONT,Bennington School,Bennington School
VERMONT,Bromley Brook School,Bromley Brook School
VERMONT,Brookhaven Treatment and Learning Center,Brookhaven Treatment and Learning Center
VERMONT,Fields of Harvest School,Fields of Harvest School
VERMONT,Howard Center,Howard Center
VERMONT,King George School,King George School
VERMONT,Kurn Hattin Homes for Children,Kurn Hattin Homes for Children
VERMONT,SEALL INC.,SEALL INC.
VERMONT,The Lund Family Center,The Lund Family Center
VERMONT,True North Wilderness Programs,True North Wilderness Programs
VERMONT,VPI South Vermont & New England School for Girls,VPI South Vermont & New England School for Girls
VERMONT,Woodside Juvenile Rehabilitation Center,Woodside Juvenile Rehabilitation Center
VIRGINIA,Adventure Alternatives,Adventure Alternatives
VIRGINIA,Alpha House I,Alpha House I
VIRGINIA,Alpha House II,Alpha House II
VIRGINIA,Anchor House Group Home,Anchor House Group Home
VIRGINIA,Argus House Group Home,Argus House Group Home
VIRGINIA,Aurora House Group Home,Aurora House Group Home
VIRGINIA,Blackwater Outdoor Experiences,Blackwater Outdoor Experiences
VIRGINIA,Blue Ridge Juvenile Detention Center,Blue Ridge Juvenile Detention Center
VIRGINIA,Blue Ridge School,Blue Ridge School
VIRGINIA,Bridges Treatment Center,Bridges Treatment Center
VIRGINIA,Cabrini Children’s Center: Commonwealth Catholic Charities,Cabrini Children’s Center: Commonwealth Catholic Charities
VIRGINIA,Carlbrook School,Carlbrook School
VIRGINIA,Chaplin Youth Center Group Home,Chaplin Youth Center Group Home
VIRGINIA,Chelsea Home - Youth for Tomorrow,Chelsea Home - Youth for Tomorrow
VIRGINIA,Chesterfield Juvenile Detention Center,Chesterfield Juvenile Detention Center
VIRGINIA,Child & Family Healing Center at UMFS,Child & Family Healing Center at UMFS
VIRGINIA,Courage House - Youth for Tomorrow,Courage House - Youth for Tomorrow
VIRGINIA,Crater Juvenile Detention Center,Crater Juvenile Detention Center
VIRGINIA,Cumberland Hospital for Children and Adolescents,Cumberland Hospital for Children and Adolescents
VIRGINIA,Eastern Appalachian Teen Challenge,Eastern Appalachian Teen Challenge
VIRGINIA,"Elk Hill Farm, Inc.","Elk Hill Farm, Inc."
VIRGINIA,"Elk Hill Farm, Inc. - Amani House","Elk Hill Farm, Inc. - Amani House"
VIRGINIA,"Elk Hill Farm, Inc.- Duncan Cottage","Elk Hill Farm, Inc.- Duncan Cottage"
VIRGINIA,"Elk Hill Farm, Inc.- Massie Cottage","Elk Hill Farm, Inc.- Massie Cottage"
VIRGINIA,"Elk Hill Farm, Inc.- Spring Garden","Elk Hill Farm, Inc.- Spring Garden"
VIRGINIA,Fairfax Juvenile Court Shelter,Fairfax Juvenile Court Shelter
VIRGINIA,Fairfax Juvenile Detention Center,Fairfax Juvenile Detention Center
VIRGINIA,"Foundations for Hope, Inc.","Foundations for Hope, Inc."
VIRGINIA,Foundations Group Home,Foundations Group Home
VIRGINIA,Gatewood - Jordan House,Gatewood - Jordan House
VIRGINIA,Gladys Lee Girls Level C- B- Youth for Tomorrow,Gladys Lee Girls Level C- B- Youth for Tomorrow
VIRGINIA,Gladys Lee House - Youth for Tomorrow,Gladys Lee House - Youth for Tomorrow
VIRGINIA,Grafton - 190 Village Court Group Home,Grafton - 190 Village Court Group Home
VIRGINIA,Grafton - 920 Frederick Avenue Group Home,Grafton - 920 Frederick Avenue Group Home
VIRGINIA,Grafton - 930 Frederick Avenue Group Home,Grafton - 930 Frederick Avenue Group Home
VIRGINIA,Grafton - 940 Frederick Avenue Group Home,Grafton - 940 Frederick Avenue Group Home
VIRGINIA,Grafton - 950 Frederick Avenue Group Home,Grafton - 950 Frederick Avenue Group Home
VIRGINIA,Grafton - Bantry Drive Group Home,Grafton - Bantry Drive Group Home
VIRGINIA,Grafton - Barkbridge Road Group Home,Grafton - Barkbridge Road Group Home
VIRGINIA,Grafton - Berryville RTC,Grafton - Berryville RTC
VIRGINIA,Grafton - Carter Place Group Home,Grafton - Carter Place Group Home
VIRGINIA,Grafton - Heidi Terrace Group Home,Grafton - Heidi Terrace Group Home
VIRGINIA,Grafton - Hilltop Group Home,Grafton - Hilltop Group Home
VIRGINIA,Grafton - Kappa Group Home,Grafton - Kappa Group Home
VIRGINIA,Grafton - Martinsburg Pike Group Home,Grafton - Martinsburg Pike Group Home
VIRGINIA,Grafton - Ruth Birch Campus,Grafton - Ruth Birch Campus
VIRGINIA,Grafton - Sleepy Hill Group Home,Grafton - Sleepy Hill Group Home
VIRGINIA,Grafton - Lauren Lane Group Home,Grafton - Lauren Lane Group Home
VIRGINIA,Graydon Manor,Graydon Manor
VIRGINIA,"Hallmark Youthcare - Richmond, Inc.","Hallmark Youthcare - Richmond, Inc."
VIRGINIA,Harbor Point Behavioral Health Center,Harbor Point Behavioral Health Center
VIRGINIA,Harvest Free Will Baptist Child Care Ministries Inc.,Harvest Free Will Baptist Child Care Ministries Inc.
VIRGINIA,Henrico Juvenile Detention Center,Henrico Juvenile Detention Center
VIRGINIA,Henry and William Evans Home,Henry and William Evans Home
VIRGINIA,Highlands Juvenile Detention Center,Highlands Juvenile Detention Center
VIRGINIA,HopeTree Family Services,HopeTree Family Services
VIRGINIA,Intercept Health- Autumn House,Intercept Health- Autumn House
VIRGINIA,Intercept Health - Carriage House,Intercept Health - Carriage House
VIRGINIA,Intercept Health- Fountain House,Intercept Health- Fountain House
VIRGINIA,Intercept Health- Gateway,Intercept Health- Gateway
VIRGINIA,Intercept Health- Independence House,Intercept Health- Independence House
VIRGINIA,Intercept Health- Providence House,Intercept Health- Providence House
VIRGINIA,Intercept Health- Shenandoah House,Intercept Health- Shenandoah House
VIRGINIA,Intercept Health- Shire House,Intercept Health- Shire House
VIRGINIA,Intercept Health- Spring House,Intercept Health- Spring House
VIRGINIA,Intercept Health- Vision House,Intercept Health- Vision House
VIRGINIA,Jackson-Feild Homes,Jackson-Feild Homes
VIRGINIA,James River Juvenile Detention Center,James River Juvenile Detention Center
VIRGINIA,"Joy Ranch, Inc.","Joy Ranch, Inc."
VIRGINIA,Kempsville Center for Behavioral Health Adolescent Residential Treatment Program,Kempsville Center for Behavioral Health Adolescent Residential Treatment Program
VIRGINIA,Keswick School,Keswick School
VIRGINIA,Keystone Marion Youth Center,Keystone Marion Youth Center
VIRGINIA,Liberty Godparent Home,Liberty Godparent Home
VIRGINIA,Liberty Point Behavioral Healthcare Secure Residential Treatment,Liberty Point Behavioral Healthcare Secure Residential Treatment
VIRGINIA,Linton Hall Military School,Linton Hall Military School
VIRGINIA,Loudoun Co. RISE Youth Shelter Care Program,Loudoun Co. RISE Youth Shelter Care Program
VIRGINIA,Loudon County Youth Group Home,Loudon County Youth Group Home
VIRGINIA,Loudoun Juvenile Detention Center,Loudoun Juvenile Detention Center
VIRGINIA,Lynchburg Regional Juvenile Detention Center,Lynchburg Regional Juvenile Detention Center
VIRGINIA,Lynchburg Youth Group Home,Lynchburg Youth Group Home
VIRGINIA,Maple Hall Academy,Maple Hall Academy
VIRGINIA,Massanutten Military Academy,Massanutten Military Academy
VIRGINIA,Merrimac Juvenile Detention Center,Merrimac Juvenile Detention Center
VIRGINIA,Mission Prep Teen Treatment,Mission Prep Teen Treatment
VIRGINIA,Molinari Juvenile Shelter,Molinari Juvenile Shelter
VIRGINIA,Mountain Mission School,Mountain Mission School
VIRGINIA,New Dominion School of Virginia,New Dominion School of Virginia
VIRGINIA,New River Valley Juvenile Detention Facility,New River Valley Juvenile Detention Facility
VIRGINIA,Newport Academy - Gratitude,Newport Academy - Gratitude
VIRGINIA,Newport Academy - Kurtz,Newport Academy - Kurtz
VIRGINIA,Newport News Behavioral Health Center RTF,Newport News Behavioral Health Center RTF
VIRGINIA,Norfolk Juvenile Detention Center,Norfolk Juvenile Detention Center
VIRGINIA,North Spring Behavioral Healthcare Inc,North Spring Behavioral Healthcare Inc
VIRGINIA,Northern Virginia Juvenile Detention Center,Northern Virginia Juvenile Detention Center
VIRGINIA,Northwestern Regional Juvenile Detention Home,Northwestern Regional Juvenile Detention Home
VIRGINIA,Piedmont Juvenile Detention Center,Piedmont Juvenile Detention Center
VIRGINIA,Pines RTC: Brighton Campus,Pines RTC: Brighton Campus
VIRGINIA,Pines Residential RTC: Crawford Center,Pines Residential RTC: Crawford Center
VIRGINIA,Poplar Springs Hospital RTC,Poplar Springs Hospital RTC
VIRGINIA,Presbyterian Children’s Home of the Highland,Presbyterian Children’s Home of the Highland
VIRGINIA,Prince William Juvenile Detention Center,Prince William Juvenile Detention Center
VIRGINIA,Randolph-Macon Academy,Randolph-Macon Academy
VIRGINIA,Rappahannock Juvenile Detention Center,Rappahannock Juvenile Detention Center
VIRGINIA,Remuda East,Remuda East
VIRGINIA,Richmond Juvenile Detention Center,Richmond Juvenile Detention Center
VIRGINIA,Roanoke Valley Juvenile Detention Center,Roanoke Valley Juvenile Detention Center
VIRGINIA,Seton House Youth SHelter,Seton House Youth SHelter
VIRGINIA,Shenandoah Valley Juvenile Detention Home,Shenandoah Valley Juvenile Detention Home
VIRGINIA,STARS Program- Gemini House,STARS Program- Gemini House
VIRGINIA,STARS Program- Orion House,STARS Program- Orion House
